trial_id,loss,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/lr_g,config/lr_d,config/batch_size,config/hidden_dim,config/embedding_dim,config/num_layers,config/dropout_prob,config/num_heads,config/bidirectional,config/n_disc_steps,config/clip_value,config/optimizer,config/n_epochs
61475_00173,0.6936732530593872,1724201709,,True,5,2024-08-20_20-55-09,27.427278518676758,139.38174510002136,746078,WUSSYRD230001,172.27.161.222,139.38174510002136,5,"173_batch_size=64,bidirectional=True,clip_value=0.0061,dropout_prob=0.2500,embedding_dim=64,hidden_dim=32,lr_d=0.0007,lr_g=0.0001,n_disc_steps=3,num_heads=4,num_layers=2",5.888832129350398e-05,0.0007286645402207657,64,32,64,2,0.25,4,True,3,0.006065965448758145,rmsprop,25
61475_00174,0.6933797001838684,1724201856,,True,5,2024-08-20_20-57-36,28.44235110282898,144.7793710231781,746658,WUSSYRD230001,172.27.161.222,144.7793710231781,5,"174_batch_size=128,bidirectional=False,clip_value=0.0039,dropout_prob=0.2500,embedding_dim=64,hidden_dim=128,lr_d=0.0010,lr_g=0.0133,n_disc_steps=3,num_heads=2,num_layers=3",0.013318116747346379,0.0010214401452685725,128,128,64,3,0.25,2,False,3,0.003855391046554835,rmsprop,25
61475_00175,0.6931477189064026,1724201960,,True,5,2024-08-20_20-59-20,19.602970838546753,100.5842936038971,747239,WUSSYRD230001,172.27.161.222,100.5842936038971,5,"175_batch_size=64,bidirectional=True,clip_value=0.0017,dropout_prob=0.2500,embedding_dim=16,hidden_dim=128,lr_d=0.0001,lr_g=0.0160,n_disc_steps=1,num_heads=2,num_layers=2",0.016006989544856284,8.463274573296863e-05,64,128,16,2,0.25,2,True,1,0.001673055693228085,rmsprop,25
61475_00176,0.693690299987793,1724202099,,True,5,2024-08-20_21-01-39,45.845290422439575,231.40964150428772,747546,WUSSYRD230001,172.27.161.222,231.40964150428772,5,"176_batch_size=32,bidirectional=False,clip_value=0.0012,dropout_prob=0.5000,embedding_dim=16,hidden_dim=64,lr_d=0.0043,lr_g=0.0000,n_disc_steps=5,num_heads=2,num_layers=3",2.8351205230048573e-05,0.0042641180756892915,32,64,16,3,0.5,2,False,5,0.0011669308318595197,rmsprop,25
61475_00177,0.6931771039962769,1724202346,,True,5,2024-08-20_21-05-46,75.91254496574402,382.5339210033417,748074,WUSSYRD230001,172.27.161.222,382.5339210033417,5,"177_batch_size=32,bidirectional=True,clip_value=0.0044,dropout_prob=0.2500,embedding_dim=64,hidden_dim=128,lr_d=0.0001,lr_g=0.0009,n_disc_steps=5,num_heads=2,num_layers=3",0.0008885717516477083,0.00012004265589634909,32,128,64,3,0.25,2,True,5,0.004435128069760345,rmsprop,25
61475_00178,0.6935076117515564,1724202359,,True,10,2024-08-20_21-05-59,25.756810188293457,257.242915391922,748518,WUSSYRD230001,172.27.161.222,257.242915391922,10,"178_batch_size=64,bidirectional=False,clip_value=0.0013,dropout_prob=0.2500,embedding_dim=16,hidden_dim=32,lr_d=0.0009,lr_g=0.0052,n_disc_steps=3,num_heads=2,num_layers=3",0.0052138622699648635,0.0009281691403540107,64,32,16,3,0.25,2,False,3,0.001274831395228978,rmsprop,25
61475_00179,0.6931474208831787,1724202409,,True,5,2024-08-20_21-06-49,11.380651950836182,59.41538763046265,749292,WUSSYRD230001,172.27.161.222,59.41538763046265,5,"179_batch_size=128,bidirectional=True,clip_value=0.0040,dropout_prob=0.5000,embedding_dim=16,hidden_dim=32,lr_d=0.0004,lr_g=0.0002,n_disc_steps=1,num_heads=8,num_layers=3",0.00017557032806769804,0.0003988495881184898,128,32,16,3,0.5,8,True,1,0.003967051910536921,rmsprop,25
61475_00180,0.693221926689148,1724202796,,True,10,2024-08-20_21-13-16,43.62629270553589,433.92862486839294,749599,WUSSYRD230001,172.27.161.222,433.92862486839294,10,"180_batch_size=64,bidirectional=False,clip_value=0.0027,dropout_prob=0.5000,embedding_dim=64,hidden_dim=32,lr_d=0.0013,lr_g=0.0115,n_disc_steps=5,num_heads=4,num_layers=2",0.011505744941454196,0.0012835540811012,64,32,64,2,0.5,4,False,5,0.0027326669423512807,rmsprop,25
61475_00181,0.6931708455085754,1724202587,,True,5,2024-08-20_21-09-47,34.78204894065857,175.5392987728119,750088,WUSSYRD230001,172.27.161.222,175.5392987728119,5,"181_batch_size=128,bidirectional=False,clip_value=0.0018,dropout_prob=0.5000,embedding_dim=32,hidden_dim=64,lr_d=0.0001,lr_g=0.0035,n_disc_steps=5,num_heads=2,num_layers=2",0.0034554444291587804,9.517388914906677e-05,128,64,32,2,0.5,2,False,5,0.0017930194413380456,rmsprop,25
61475_00182,0.6931760311126709,1724202750,,True,5,2024-08-20_21-12-30,31.441062688827515,159.57237339019775,750696,WUSSYRD230001,172.27.161.222,159.57237339019775,5,"182_batch_size=32,bidirectional=False,clip_value=0.0028,dropout_prob=0.2500,embedding_dim=64,hidden_dim=16,lr_d=0.0001,lr_g=0.0013,n_disc_steps=3,num_heads=4,num_layers=2",0.0012795323017157462,0.00011523672716785332,32,16,64,2,0.25,4,False,3,0.0028176796401412365,rmsprop,25
61475_00183,0.6932064890861511,1724202978,,True,5,2024-08-20_21-16-18,45.33622121810913,224.26327538490295,751274,WUSSYRD230001,172.27.161.222,224.26327538490295,5,"183_batch_size=32,bidirectional=False,clip_value=0.0063,dropout_prob=0.2500,embedding_dim=16,hidden_dim=16,lr_d=0.0002,lr_g=0.0006,n_disc_steps=5,num_heads=8,num_layers=3",0.0006129121938088757,0.00023517443332657774,32,16,16,3,0.25,8,False,5,0.006293572218317637,rmsprop,25
61475_00184,0.6939259767532349,1724202907,,True,5,2024-08-20_21-15-07,21.392895936965942,108.10556411743164,751618,WUSSYRD230001,172.27.161.222,108.10556411743164,5,"184_batch_size=128,bidirectional=True,clip_value=0.0016,dropout_prob=0.5000,embedding_dim=32,hidden_dim=128,lr_d=0.0169,lr_g=0.0132,n_disc_steps=1,num_heads=4,num_layers=2",0.013166558392274126,0.016907506097660705,128,128,32,2,0.5,4,True,1,0.001556993901953753,rmsprop,25
61475_00185,0.6942136287689209,1724202988,,True,5,2024-08-20_21-16-28,15.722627639770508,78.73615002632141,752180,WUSSYRD230001,172.27.161.222,78.73615002632141,5,"185_batch_size=32,bidirectional=True,clip_value=0.0020,dropout_prob=0.5000,embedding_dim=16,hidden_dim=32,lr_d=0.0054,lr_g=0.0000,n_disc_steps=1,num_heads=8,num_layers=2",2.5979738728309376e-05,0.0053935620834328,32,32,16,2,0.5,8,True,1,0.0020034458546236275,rmsprop,25
61475_00186,0.6931625008583069,1724203223,,True,10,2024-08-20_21-20-23,23.80784583091736,242.52582502365112,752674,WUSSYRD230001,172.27.161.222,242.52582502365112,10,"186_batch_size=64,bidirectional=False,clip_value=0.0020,dropout_prob=0.5000,embedding_dim=32,hidden_dim=16,lr_d=0.0001,lr_g=0.0000,n_disc_steps=3,num_heads=8,num_layers=3",3.221687739085168e-05,6.224172798123999e-05,64,16,32,3,0.5,8,False,3,0.002030475027700627,rmsprop,25
61475_00187,0.6930797100067139,1724203427,,True,25,2024-08-20_21-23-47,38.542237520217896,435.5879256725311,752981,WUSSYRD230001,172.27.161.222,435.5879256725311,25,"187_batch_size=32,bidirectional=False,clip_value=0.0021,dropout_prob=0.5000,embedding_dim=16,hidden_dim=128,lr_d=0.0003,lr_g=0.0005,n_disc_steps=1,num_heads=4,num_layers=3",0.0005123010650528578,0.00031658496663206326,32,128,16,3,0.5,4,False,1,0.002108477293620965,rmsprop,25
61475_00188,0.693713366985321,1724203892,,True,25,2024-08-20_21-31-32,29.142096042633057,664.6335852146149,754114,WUSSYRD230001,172.27.161.222,664.6335852146149,25,"188_batch_size=128,bidirectional=True,clip_value=0.0012,dropout_prob=0.5000,embedding_dim=32,hidden_dim=128,lr_d=0.0020,lr_g=0.0002,n_disc_steps=1,num_heads=4,num_layers=2",0.00024076585423949852,0.0019687679975667906,128,128,32,2,0.5,4,True,1,0.0011586804764174609,rmsprop,25
61475_00189,0.6932377815246582,1724205826,,True,20,2024-08-20_22-03-46,119.62815117835999,2395.5130677223206,755422,WUSSYRD230001,172.27.161.222,2395.5130677223206,20,"189_batch_size=32,bidirectional=False,clip_value=0.0037,dropout_prob=0.2500,embedding_dim=64,hidden_dim=32,lr_d=0.0016,lr_g=0.0007,n_disc_steps=5,num_heads=4,num_layers=2",0.0006927130666160913,0.001587884377751098,32,32,64,2,0.25,4,False,5,0.003714604504808506,rmsprop,25
61475_00190,0.693757176399231,1724204183,,True,5,2024-08-20_21-36-23,57.15950155258179,287.9943344593048,758752,WUSSYRD230001,172.27.161.222,287.9943344593048,5,"190_batch_size=128,bidirectional=False,clip_value=0.0012,dropout_prob=0.5000,embedding_dim=16,hidden_dim=16,lr_d=0.0091,lr_g=0.0001,n_disc_steps=5,num_heads=2,num_layers=2",9.561647153595446e-05,0.009137730485671592,128,16,16,2,0.5,2,False,5,0.0012136830559774912,rmsprop,25
61475_00191,0.6931275129318237,1724206955,,True,25,2024-08-20_22-22-35,111.24652814865112,2769.1585822105408,760872,WUSSYRD230001,172.27.161.222,2769.1585822105408,25,"191_batch_size=32,bidirectional=False,clip_value=0.0045,dropout_prob=0.2500,embedding_dim=64,hidden_dim=16,lr_d=0.0001,lr_g=0.0039,n_disc_steps=5,num_heads=2,num_layers=2",0.003890087589825634,8.187462625033944e-05,32,16,64,2,0.25,2,False,5,0.004454135945453677,rmsprop,25
61475_00192,0.6932438015937805,1724206154,,True,5,2024-08-20_22-09-14,63.91272521018982,324.5725736618042,771315,WUSSYRD230001,172.27.161.222,324.5725736618042,5,"192_batch_size=64,bidirectional=False,clip_value=0.0027,dropout_prob=0.5000,embedding_dim=16,hidden_dim=128,lr_d=0.0056,lr_g=0.0000,n_disc_steps=3,num_heads=8,num_layers=2",4.1802721675881846e-05,0.0056079192309504595,64,128,16,2,0.5,8,False,3,0.002729638461465587,rmsprop,25
61475_00193,0.6931765675544739,1724207041,,True,10,2024-08-20_22-24-01,88.28065276145935,883.5221445560455,773633,WUSSYRD230001,172.27.161.222,883.5221445560455,10,"193_batch_size=64,bidirectional=False,clip_value=0.0011,dropout_prob=0.5000,embedding_dim=16,hidden_dim=32,lr_d=0.0001,lr_g=0.0100,n_disc_steps=5,num_heads=8,num_layers=3",0.009994194969854705,0.00012046860105578599,64,32,16,3,0.5,8,False,5,0.0010896482127073245,rmsprop,25
61475_00194,0.6931583285331726,1724207505,,True,20,2024-08-20_22-31-45,27.066298961639404,546.509560585022,778869,WUSSYRD230001,172.27.161.222,546.509560585022,20,"194_batch_size=64,bidirectional=False,clip_value=0.0047,dropout_prob=0.5000,embedding_dim=32,hidden_dim=128,lr_d=0.0000,lr_g=0.0001,n_disc_steps=1,num_heads=8,num_layers=3",8.234982764485869e-05,3.777435588470143e-05,64,128,32,3,0.5,8,False,1,0.004729313909327301,rmsprop,25
61475_00195,0.6977106928825378,1724208621,,True,10,2024-08-20_22-50-21,158.10327172279358,1577.6298077106476,779699,WUSSYRD230001,172.27.161.222,1577.6298077106476,10,"195_batch_size=32,bidirectional=True,clip_value=0.0091,dropout_prob=0.2500,embedding_dim=16,hidden_dim=128,lr_d=0.0174,lr_g=0.0024,n_disc_steps=5,num_heads=2,num_layers=2",0.0023673697986773255,0.017376498057774067,32,128,16,2,0.25,2,True,5,0.009105545539983585,rmsprop,25
61475_00196,0.6932535767555237,1724208089,,True,10,2024-08-20_22-41-29,57.92173147201538,580.323028087616,783120,WUSSYRD230001,172.27.161.222,580.323028087616,10,"196_batch_size=64,bidirectional=True,clip_value=0.0019,dropout_prob=0.2500,embedding_dim=16,hidden_dim=64,lr_d=0.0005,lr_g=0.0141,n_disc_steps=3,num_heads=4,num_layers=3",0.014146477962353078,0.000537260283725784,64,64,16,3,0.25,4,True,3,0.001875065120585088,rmsprop,25
61475_00197,0.6931546330451965,1724208402,,True,5,2024-08-20_22-46-42,61.2641806602478,310.2582948207855,786999,WUSSYRD230001,172.27.161.222,310.2582948207855,5,"197_batch_size=128,bidirectional=False,clip_value=0.0020,dropout_prob=0.5000,embedding_dim=64,hidden_dim=16,lr_d=0.0000,lr_g=0.0082,n_disc_steps=5,num_heads=8,num_layers=3",0.00815751786674658,2.9926831330246976e-05,128,16,64,3,0.5,8,False,5,0.0019850440935550964,rmsprop,25
61475_00198,0.6931471824645996,1724211473,,True,20,2024-08-20_23-37-53,153.46478748321533,3068.2012407779694,789166,WUSSYRD230001,172.27.161.222,3068.2012407779694,20,"198_batch_size=32,bidirectional=True,clip_value=0.0045,dropout_prob=0.5000,embedding_dim=32,hidden_dim=128,lr_d=0.0005,lr_g=0.0073,n_disc_steps=5,num_heads=4,num_layers=3",0.007319945993254135,0.0004785155447897373,32,128,32,3,0.5,4,True,5,0.004456180292412362,rmsprop,25
61475_00199,0.6950792074203491,1724209339,,True,5,2024-08-20_23-02-19,142.23059630393982,715.4612786769867,790731,WUSSYRD230001,172.27.161.222,715.4612786769867,5,"199_batch_size=32,bidirectional=True,clip_value=0.0039,dropout_prob=0.2500,embedding_dim=64,hidden_dim=64,lr_d=0.0080,lr_g=0.0153,n_disc_steps=5,num_heads=8,num_layers=3",0.01527659316353816,0.007965721489337206,32,64,64,3,0.25,8,True,5,0.003922233623037476,rmsprop,25
